Model;Scenario;Region;Variable;Unit;2005;2010;2015;2020;2025;2030;2035;2040;2045;2050;2055;2060;2065;2070;2075;2080;2085;2090;2095;2100;
MAgPIE;RCPref_SSP1p_NOBIOD;CHN;Emissions|N2O|Land Use|Agriculture|Cropland Soils;kt N2O/yr;734.5702;777.3707;813.519;849.9625;847.5304;755.8862;676.461;650.7204;633.9498;613.028;633.324;646.8231;644.6115;629.2422;618.9455;603.0271;593.6965;580.3792;564.9375;536.0427;
MAgPIE;RCPref_SSP1p_NOBIOD;CHN;Emissions|N2O|Land Use|Agriculture|Pasture;kt N2O/yr;191.76;203.7291;219.2089;222.7803;189.5984;138.9206;102.3079;80.5721;68.4828;61.3382;60.2907;59.2665;57.9924;56.5349;54.9666;53.3729;51.7827;50.2863;48.9017;47.6893;
MAgPIE;RCPref_SSP1p_NOBIOD;CHN;Emissions|N2O|Land Use|Forest Burning;kt N2O/yr;4.1933;4.1958;4.189;4.1899;4.9297;5.8187;6.4137;6.5101;6.6414;17.6642;14.9784;29.5283;36.0547;8.5427;18.9301;13.7397;7.6518;11.9241;7.0749;8.1763;
MAgPIE;RCPref_SSP1p_NOBIOD;CHN;Emissions|N2O|Land Use|Savannah Burning;kt N2O/yr;5.2941;5.2915;5.3036;5.2648;4.2702;3.2885;2.5341;2.4144;2.2437;2.2437;2.0083;2.0083;2.0083;1.9561;1.9561;1.9561;1.9561;1.9561;1.7547;1.7366;
MAgPIE;RCPref_SSP1p_NOBIOD;CHN;Fertilizer Use|Nitrogen;Tg N/yr;23.3537;23.9374;27.5551;28.4776;26.8468;23.3118;23.0404;22.2271;21.4573;20.4612;20.8356;20.937;20.6812;20.1003;19.7407;19.2958;18.9336;18.3127;17.6452;16.4513;
MAgPIE;RCPref_SSP1p_NOBIOD;CHN;Food Energy Supply;EJ/yr;6.307;6.7919;7.1756;7.4597;7.4387;7.1272;6.7482;6.4261;6.156;5.9067;5.7031;5.4799;5.2467;5.0116;4.7765;4.5415;4.311;4.0924;3.8904;3.7051;
MAgPIE;RCPref_SSP1p_NOBIOD;CHN;Food Energy Supply|Crops;EJ/yr;4.9763;5.0509;5.0637;5.0687;5.1633;5.2981;5.3437;5.2899;5.1751;5.0207;4.8476;4.6579;4.4597;4.2598;4.06;3.8603;3.6644;3.4785;3.3068;3.1494;
MAgPIE;RCPref_SSP1p_NOBIOD;CHN;Food Energy Supply|Crops|Per Capita;kcal/cap/day;2298.97;2269.1812;2231.3394;2201.5299;2226.7927;2285.9837;2324.7766;2338.0471;2339.7992;2337.5;2337.5;2337.5;2337.5;2337.5;2337.5;2337.5;2337.5;2337.5;2337.5;2337.5;
MAgPIE;RCPref_SSP1p_NOBIOD;CHN;Food Energy Supply|Livestock;EJ/yr;1.3307;1.7409;2.1119;2.3909;2.2753;1.8291;1.4045;1.1362;0.9809;0.886;0.8555;0.822;0.787;0.7517;0.7165;0.6812;0.6467;0.6139;0.5836;0.5558;
MAgPIE;RCPref_SSP1p_NOBIOD;CHN;Food Energy Supply|Livestock|Per Capita;kcal/cap/day;614.7774;782.1383;930.6205;1038.465;981.2817;789.2267;611.0344;502.1601;443.4739;412.5;412.5;412.5;412.5;412.5;412.5;412.5;412.5;412.5;412.5;412.5;
MAgPIE;RCPref_SSP1p_NOBIOD;CHN;Food Energy Supply|Per Capita;kcal/cap/day;2913.7474;3051.3194;3161.9599;3239.9949;3208.0744;3075.2104;2935.811;2840.2071;2783.2731;2750;2750;2750;2750;2750;2750;2750;2750;2750;2750;2750;
MAgPIE;RCPref_SSP1p_NOBIOD;CHN;GDP per capita|MER;US$2005/cap/yr;1770.4137;2855.5019;4203.2829;6030.1967;7967.3717;9812.1172;11475.9891;13102.5036;14724.0929;16256.7141;17690.8377;19178.1369;20715.0527;22293.2227;23876.7109;25548.6458;27260.6783;29030.6246;30850.3949;32724.5373;
MAgPIE;RCPref_SSP1p_NOBIOD;CHN;GDP|MER;billion US$2005/yr;2.5094;4.162;6.2461;9.0912;12.0971;14.891;17.273;19.4119;21.3248;22.8644;24.0237;25.0241;25.8793;26.603;27.1558;27.6282;27.9834;28.289;28.5783;28.8708;
MAgPIE;RCPref_SSP1p_NOBIOD;CHN;Land Cover;million ha;1155.269;1155.269;1155.269;1155.269;1155.269;1155.269;1155.269;1155.269;1155.269;1155.269;1155.269;1155.269;1155.269;1155.269;1155.269;1155.269;1155.269;1155.269;1155.269;1155.269;
MAgPIE;RCPref_SSP1p_NOBIOD;CHN;Land Cover|Built-up Area;million ha;10.311;10.311;10.311;10.311;10.311;10.311;10.311;10.311;10.311;10.311;10.311;10.311;10.311;10.311;10.311;10.311;10.311;10.311;10.311;10.311;
MAgPIE;RCPref_SSP1p_NOBIOD;CHN;Land Cover|Cropland;million ha;162.3811;163.1278;162.0402;165.3867;163.8844;143.0438;137.779;136.6956;135.9095;135.5431;136.1331;136.9957;136.8456;134.4797;134.1121;133.0787;132.7591;132.079;129.778;122.2456;
MAgPIE;RCPref_SSP1p_NOBIOD;CHN;Land Cover|Cropland|Cereals;million ha;87.4444;84.8131;84.5;88.5266;93.4838;83.9882;85.9905;89.3892;89.5342;90.7906;92.335;94.0532;95.1646;93.9637;94.116;94.037;96.8559;95.0957;93.9867;87.5789;
MAgPIE;RCPref_SSP1p_NOBIOD;CHN;Land Cover|Cropland|Energy Crops;million ha;0;0.152;0.2695;0.3629;0.4019;0.4781;0.4607;0.4577;0.3807;0.4225;0.3787;0.3481;0.174;0;0.0287;0.0575;0.0975;0.1376;0.345;0.5524;
MAgPIE;RCPref_SSP1p_NOBIOD;CHN;Land Cover|Cropland|Energy Crops|Irrigated;million ha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
MAgPIE;RCPref_SSP1p_NOBIOD;CHN;Land Cover|Cropland|Irrigated;million ha;23.3375;23.3706;22.5953;22.4648;21.8878;19.3639;15.3803;10.0506;10.0059;9.9892;9.93;9.7991;9.7091;9.6777;9.6774;8.9761;8.9605;8.8436;8.4636;8.2866;
MAgPIE;RCPref_SSP1p_NOBIOD;CHN;Land Cover|Forest;million ha;205.3135;205.3135;205.3135;205.3135;205.3135;205.3135;205.3135;205.3135;205.3135;205.3135;205.3135;205.3135;205.3135;205.3135;205.3135;205.3135;205.3135;205.3135;205.3135;205.3135;
MAgPIE;RCPref_SSP1p_NOBIOD;CHN;Land Cover|Forest|Afforestation and Reforestation;million ha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
MAgPIE;RCPref_SSP1p_NOBIOD;CHN;Land Cover|Forest|Forestry;million ha;74.416;74.416;74.416;74.416;74.416;74.416;74.416;74.416;74.416;74.416;74.416;74.416;74.416;74.416;74.416;74.416;74.416;74.416;74.416;74.416;
MAgPIE;RCPref_SSP1p_NOBIOD;CHN;Land Cover|Forest|Natural Forest;million ha;130.8975;130.8975;130.8975;130.8975;130.8975;130.8975;130.8975;130.8975;130.8975;130.8975;130.8975;130.8975;130.8975;130.8975;130.8975;130.8975;130.8975;130.8975;130.8975;130.8975;
MAgPIE;RCPref_SSP1p_NOBIOD;CHN;Land Cover|Other Natural Land;million ha;305.5316;305.0164;305.0246;305.1374;305.5316;305.5316;305.5316;305.5316;305.5316;305.5316;305.5316;305.5316;305.5316;305.5316;305.5316;305.5316;305.5316;305.5316;305.5316;305.5316;
MAgPIE;RCPref_SSP1p_NOBIOD;CHN;Land Cover|Pasture;million ha;471.7317;471.5002;472.5796;469.1204;380.4924;293.024;225.7998;215.136;199.925;199.925;178.9449;178.9449;178.9449;174.302;174.302;174.302;174.302;174.302;156.3522;154.7431;
MAgPIE;RCPref_SSP1p_NOBIOD;CHN;Land Cover|Restoration land;million ha;0;0;0;0;89.736;198.045;270.534;282.2812;298.2784;298.6448;319.0348;318.1723;318.3223;325.3311;325.6987;326.7321;327.0518;327.7318;347.9826;357.1242;
MAgPIE;RCPref_SSP1p_NOBIOD;CHN;Population;million;1417.3904;1457.5263;1486.0042;1507.6165;1518.3327;1517.6175;1505.1398;1481.5381;1448.2913;1406.4571;1357.9732;1304.8265;1249.2999;1193.3232;1137.334;1081.3961;1026.5128;974.4533;926.3516;882.237;
MAgPIE;RCPref_SSP1p_NOBIOD;CHN;Price|Agriculture|Cereals|Index;2005=1;1;1.05;1;0.94;0.76;0.71;0.68;0.67;0.67;0.68;0.7;0.71;0.67;0.67;0.66;0.65;0.63;0.6;0.59;0.59;
MAgPIE;RCPref_SSP1p_NOBIOD;CHN;Price|Agriculture|Corn|Index;2005=1;1;1.08;1.03;0.98;0.8;0.75;0.72;0.71;0.71;0.72;0.74;0.75;0.73;0.73;0.73;0.72;0.7;0.67;0.67;0.66;
MAgPIE;RCPref_SSP1p_NOBIOD;CHN;Price|Agriculture|Livestock|Index;Index (2005 = 1);1;1.1;1.03;0.93;0.69;0.62;0.61;0.6;0.6;0.59;0.63;0.63;0.61;0.6;0.6;0.59;0.57;0.56;0.56;0.55;
MAgPIE;RCPref_SSP1p_NOBIOD;CHN;Price|Agriculture|Non-Energy Crops and Livestock|Index;Index (2005 = 1);1;1.07;1;0.93;0.75;0.69;0.67;0.66;0.66;0.65;0.67;0.68;0.65;0.65;0.64;0.63;0.61;0.6;0.59;0.59;
MAgPIE;RCPref_SSP1p_NOBIOD;CHN;Price|Agriculture|Non-Energy Crops|Index;Index (2005 = 1);1;1.02;0.98;0.93;0.82;0.77;0.74;0.73;0.73;0.72;0.73;0.73;0.7;0.7;0.69;0.68;0.66;0.64;0.63;0.62;
MAgPIE;RCPref_SSP1p_NOBIOD;CHN;Price|Agriculture|Oilcrops|Index;2005=1;1;1.02;0.94;0.88;0.71;0.68;0.65;0.62;0.61;0.58;0.6;0.61;0.57;0.55;0.54;0.52;0.48;0.45;0.44;0.42;
MAgPIE;RCPref_SSP1p_NOBIOD;CHN;Price|Agriculture|Soybean|Index;2005=1;1;1.02;0.93;0.87;0.7;0.67;0.66;0.63;0.61;0.56;0.58;0.6;0.57;0.55;0.53;0.5;0.45;0.42;0.4;0.39;
MAgPIE;RCPref_SSP1p_NOBIOD;CHN;Price|Agriculture|Sugarcrops|Index;2005=1;1;1.05;0.98;0.94;0.82;0.79;0.76;0.73;0.72;0.69;0.69;0.68;0.65;0.64;0.64;0.63;0.61;0.6;0.59;0.59;
MAgPIE;RCPref_SSP1p_NOBIOD;CHN;Price|Agriculture|Wheat|Index;2005=1;1;1.04;1;0.95;0.74;0.69;0.65;0.63;0.64;0.64;0.67;0.67;0.65;0.65;0.65;0.64;0.62;0.59;0.58;0.58;
MAgPIE;RCPref_SSP1p_NOBIOD;CHN;Price|Carbon;US$2005/t CO2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
MAgPIE;RCPref_SSP1p_NOBIOD;CHN;Price|Primary Energy|Biomass;US$2005/GJ;5.0134;5.4784;5.1137;4.9448;4.2781;4.083;3.9578;3.8683;3.8003;3.7122;3.7988;3.8023;3.5915;3.5459;3.4646;3.4293;3.3625;3.2972;3.2672;3.2621;
MAgPIE;RCPref_SSP1p_NOBIOD;CHN;Water|Withdrawal|Irrigation;million m3/yr;130688;129859;123700;123559;119554;112188;89016;72503;72527;72324;71500;69900;68373;67391;67452;56702;56654;56251;53286;51240;
MAgPIE;RCPref_SSP1p_NOBIOD;CHN;Yield|Cereal;t DM/ha/yr;5.2483;5.8947;6.554;6.9983;7.0048;7.2816;7.2664;7.2192;7.234;7.2687;7.2797;7.3048;7.2952;7.2439;7.2209;7.1929;7.1649;7.2422;7.2224;7.1674;
MAgPIE;RCPref_SSP1p_NOBIOD;CHN;Yield|Oilcrops;t DM/ha/yr;1.9187;2.1958;2.4268;2.6019;2.8116;3.155;3.3217;3.4266;3.4284;3.4727;3.5585;3.5669;3.5716;3.66;3.6818;3.7278;3.769;3.7653;3.7754;3.8291;
MAgPIE;RCPref_SSP1p_NOBIOD;CHN;Yield|Sugarcrops;t DM/ha/yr;13.0712;14.438;15.8138;16.7451;16.8623;17.1134;17.2994;17.4948;17.6972;17.883;17.9242;17.9356;17.9457;17.966;17.992;18.0187;18.0466;18.0729;18.0806;18.0429;
MAgPIE;RCPref_SSP1p_NOBIOD;EUR;Agricultural Demand;million t DM/yr;445.2443;466.1327;477.1598;485.7671;463.5956;431.2858;404.8001;389.8989;380.5069;377.596;376.9868;376.6326;405.0545;432.2181;434.3955;434.9943;436.8401;435.8216;443.1063;449.0204;
MAgPIE;RCPref_SSP1p_NOBIOD;EUR;Agricultural Demand|Bioenergy;million t DM/yr;5.1026;21.4602;36.4888;50.8089;51.2579;52.3521;51.0502;51.3027;50.0682;51.9256;51.7405;52.3577;83.1097;113.8617;118.9963;124.131;131.5665;139.002;150.9548;162.9077;
MAgPIE;RCPref_SSP1p_NOBIOD;EUR;Agricultural Demand|Bioenergy|1st generation;million t DM/yr;5.102;17.94;29.816;41.695;41.695;41.695;41.695;41.695;41.695;41.695;41.695;41.695;41.695;41.695;41.695;41.695;41.695;41.695;41.695;41.695;
MAgPIE;RCPref_SSP1p_NOBIOD;EUR;Agricultural Demand|Bioenergy|2nd generation;million t DM/yr;6e-04;3.5202;6.6728;9.1139;9.5629;10.6571;9.3552;9.6077;8.3732;10.2306;10.0455;10.6627;41.4147;72.1667;77.3013;82.436;89.8715;97.307;109.2598;121.2127;
MAgPIE;RCPref_SSP1p_NOBIOD;EUR;Agricultural Demand|Crops|Feed;million t DM/yr;153.7649;149.5528;137.0385;126.0767;105.8662;83.3665;69.049;60.8298;56.2167;53.3812;52.1756;50.9372;49.1723;46.4401;44.095;40.4671;36.4061;30.0466;28.0067;25.6584;
MAgPIE;RCPref_SSP1p_NOBIOD;EUR;Agricultural Demand|Crops|Food;million t DM/yr;190.2218;197.0078;204.1195;210.1075;212.5243;210.1685;205.8941;202.5954;200.5984;199.3406;199.8898;200.0397;200.1917;200.6134;201.0431;201.4608;201.5184;201.2956;200.7905;199.7042;
MAgPIE;RCPref_SSP1p_NOBIOD;EUR;Agricultural Demand|Crops|Other;million t DM/yr;54.283;55.1917;56.2274;56.5777;56.4965;54.4504;52.2994;51.0435;50.5498;50.251;50.2445;50.1861;49.6487;49.0938;48.8357;48.8456;48.7803;49.2189;48.2086;46.8397;
MAgPIE;RCPref_SSP1p_NOBIOD;EUR;Agricultural Demand|Feed;million t DM/yr;157.3111;153.1059;140.4341;129.2648;108.5916;85.8546;71.9396;64.0513;59.7309;57.1728;56.2297;55.2573;53.7671;51.1713;49.1043;45.3695;40.9798;33.5375;31.6539;29.2869;
MAgPIE;RCPref_SSP1p_NOBIOD;EUR;Agricultural Demand|Food;million t DM/yr;226.5072;234.2199;241.8592;246.9449;245.1395;236.644;227.6399;221.701;218.3962;216.5066;217.031;217.0929;216.7985;216.373;215.7557;214.962;213.8462;212.417;210.6663;208.3901;
MAgPIE;RCPref_SSP1p_NOBIOD;EUR;Agricultural Demand|Livestock|Feed;million t DM/yr;3.5462;3.5531;3.3956;3.1882;2.7254;2.4881;2.8906;3.2215;3.5142;3.7916;4.0542;4.3201;4.5949;4.7312;5.0093;4.9024;4.5737;3.491;3.6471;3.6285;
MAgPIE;RCPref_SSP1p_NOBIOD;EUR;Agricultural Demand|Livestock|Food;million t DM/yr;36.2854;37.2121;37.7397;36.8374;32.6152;26.4755;21.7458;19.1055;17.7977;17.166;17.1412;17.0532;16.6068;15.7596;14.7126;13.5012;12.3278;11.1214;9.8758;8.6859;
MAgPIE;RCPref_SSP1p_NOBIOD;EUR;Agricultural Demand|Livestock|Other;million t DM/yr;2.0404;2.155;2.1503;2.1708;2.1101;1.9846;1.871;1.8004;1.7618;1.7399;1.7411;1.7385;1.7305;1.7183;1.7035;1.6863;1.6674;1.6462;1.6227;1.5961;
MAgPIE;RCPref_SSP1p_NOBIOD;EUR;Agricultural Demand|Other;million t DM/yr;56.3234;57.3467;58.3777;58.7485;58.6066;56.435;54.1704;52.8438;52.3116;51.9909;51.9856;51.9247;51.3791;50.8122;50.5391;50.5318;50.4477;50.8651;49.8313;48.4358;
MAgPIE;RCPref_SSP1p_NOBIOD;EUR;Agricultural Production;million t DM/yr;438.357;440.457;440.3964;435.5684;434.2503;425.3551;412.3823;402.8415;399.0099;397.2025;390.3255;385.3502;403.8054;426.6088;428.8286;436.2431;450.7444;467.4553;467.3722;456.1235;
MAgPIE;RCPref_SSP1p_NOBIOD;EUR;Agricultural Production|Crops|Energy;million t DM/yr;6e-04;3.5202;6.6728;9.1139;9.5629;10.6571;9.3552;9.6077;8.3732;10.2306;10.0455;10.6627;41.4147;72.1667;77.3013;82.436;89.8715;97.307;109.2598;121.2127;
MAgPIE;RCPref_SSP1p_NOBIOD;EUR;Agricultural Production|Crops|Non-Energy;million t DM/yr;394.8853;393.2206;391.9357;386.9456;390.4723;386.4905;378.0877;370.1297;368.5222;365.4512;359.0042;353.6926;341.858;334.7906;332.5562;336.1912;344.8975;357.0219;345.6474;323.3194;
MAgPIE;RCPref_SSP1p_NOBIOD;EUR;Agricultural Production|Crops|Non-Energy|Cereals;million t DM/yr;279.33;274.0318;272.0505;263.1768;266.2861;266.6733;264.237;256.8651;256.5304;255.2319;245.012;242.3025;235.8942;233.3067;233.1363;233.991;241.4546;258.5893;255.3546;239.1419;
MAgPIE;RCPref_SSP1p_NOBIOD;EUR;Agricultural Production|Livestock;million t DM/yr;43.4712;43.7162;41.7879;39.5088;34.2152;28.2075;24.9393;23.104;22.1145;21.5207;21.2758;20.9949;20.5327;19.6516;18.9711;17.6158;15.9754;13.1265;12.4649;11.5915;
MAgPIE;RCPref_SSP1p_NOBIOD;EUR;Biodiversity|BII;unitless;0.2191;0.2193;0.2191;0.2496;0.2539;0.2565;0.2568;0.2573;0.2574;0.2575;0.2604;0.2606;0.26;0.2599;0.2599;0.2598;0.2597;0.2589;0.2587;0.2637;
MAgPIE;RCPref_SSP1p_NOBIOD;EUR;Biodiversity|ESHI;unitless;1;1.0244;1.0655;1.4239;1.5887;1.7006;1.7297;1.7434;1.7434;1.7454;1.7696;1.7719;1.7841;1.8065;1.8067;1.8075;1.8076;1.8516;1.8696;1.9647;
MAgPIE;RCPref_SSP1p_NOBIOD;EUR;Biodiversity|NPotSpeciesInRegion;number of species;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;
MAgPIE;RCPref_SSP1p_NOBIOD;EUR;Biodiversity|NSpeciesExtinctAtFirstYear;number of species;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
MAgPIE;RCPref_SSP1p_NOBIOD;EUR;Biodiversity|RLI;unitless;0.9833;0.9833;0.9847;0.9917;0.9917;0.9917;0.9917;0.9903;0.9903;0.9917;0.9917;0.9917;0.9917;0.9917;0.9917;0.9917;0.9917;0.9917;0.9917;0.9917;
MAgPIE;RCPref_SSP1p_NOBIOD;EUR;Emissions|CH4|Land Use;Mt CH4/yr;12.1937;12.0122;11.7003;11.0662;9.6664;8.4783;8.581;8.7591;8.9965;9.3224;9.9669;10.008;10.2897;10.238;10.3042;9.9331;9.2261;7.3593;7.4344;7.2308;
MAgPIE;RCPref_SSP1p_NOBIOD;EUR;Emissions|CH4|Land Use|Agricultural Waste Burning;Mt CH4/yr;0.7065;0.7032;0.7012;0.6882;0.692;0.681;0.6683;0.6569;0.6568;0.6536;0.6406;0.6375;0.6215;0.6076;0.6034;0.6049;0.6135;0.6298;0.6113;0.5767;
MAgPIE;RCPref_SSP1p_NOBIOD;EUR;Emissions|CH4|Land Use|Agriculture;Mt CH4/yr;11.4589;11.2806;10.9704;10.3464;8.9413;7.7629;7.878;8.0673;8.3047;8.5653;8.8516;9.1346;9.4031;9.424;9.6659;9.2933;8.5777;6.6942;6.787;6.6171;
MAgPIE;RCPref_SSP1p_NOBIOD;EUR;Emissions|CH4|Land Use|Agriculture|AWM;Mt CH4/yr;1.8531;1.825;1.7695;1.6645;1.432;1.2052;1.1445;1.1216;1.1216;1.1326;1.1535;1.1737;1.1893;1.1754;1.1846;1.1274;1.0356;0.8179;0.8144;0.7839;
MAgPIE;RCPref_SSP1p_NOBIOD;EUR;Emissions|CH4|Land Use|Agriculture|Enteric Fermentation;Mt CH4/yr;9.4337;9.2872;9.0368;8.5229;7.3584;6.4178;6.6043;6.8256;7.0704;7.3264;7.5968;7.8647;8.1224;8.1618;8.3987;8.0874;7.4755;5.8133;5.913;5.777;
MAgPIE;RCPref_SSP1p_NOBIOD;EUR;Emissions|CH4|Land Use|Agriculture|Rice;Mt CH4/yr;0.1721;0.1684;0.1641;0.1591;0.1509;0.1399;0.1291;0.1202;0.1127;0.1063;0.1012;0.0962;0.0914;0.0869;0.0826;0.0785;0.0666;0.063;0.0596;0.0563;
MAgPIE;RCPref_SSP1p_NOBIOD;EUR;Emissions|CH4|Land Use|Forest Burning;Mt CH4/yr;0.0283;0.0284;0.0287;0.0315;0.0331;0.0344;0.0347;0.0349;0.0349;0.1035;0.4746;0.2359;0.265;0.2063;0.0349;0.0349;0.0349;0.0354;0.036;0.037;
MAgPIE;RCPref_SSP1p_NOBIOD;EUR;Emissions|CH4|Land Use|Savannah Burning;Mt CH4/yr;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
MAgPIE;RCPref_SSP1p_NOBIOD;EUR;Emissions|CO2|Land Use;Mt CO2/yr;-3.8755;-53.9507;206.6435;450.909;87.1189;-220.6629;-140.066;-46.2813;-5.7958;2.7057;4.8531;2.4261;-0.0054;-0.0051;-0.6772;-1.7644;-21.9272;-60.2073;-93.1427;-123.421;
MAgPIE;RCPref_SSP1p_NOBIOD;EUR;Emissions|N2O|Land Use;kt N2O/yr;794.3613;763.4182;727.6781;680.0374;625.2457;571.2309;545.6744;523.0116;508.5788;498.1723;505.2784;484.1709;477.3375;464.2463;448.5365;435.6296;422.4839;399.5222;388.2293;365.1273;
MAgPIE;RCPref_SSP1p_NOBIOD;EUR;Emissions|N2O|Land Use|Agricultural Waste Burning;kt N2O/yr;8.0288;7.9912;7.9687;7.8207;7.8636;7.7385;7.5945;7.4649;7.4641;7.4278;7.2799;7.2442;7.0628;6.9051;6.8567;6.8735;6.9715;7.1563;6.9467;6.5529;
MAgPIE;RCPref_SSP1p_NOBIOD;EUR;Emissions|N2O|Land Use|Agriculture;kt N2O/yr;784.9167;754.0048;718.2756;670.6402;615.7256;561.7716;536.3423;513.8028;499.3708;485.2831;472.4331;464.2926;456.0657;446.3103;439.933;427.0088;413.7646;390.5966;379.4788;356.7229;
MAgPIE;RCPref_SSP1p_NOBIOD;EUR;Emissions|N2O|Land Use|Agriculture|AWM;kt N2O/yr;118.9822;112.4707;101.3616;88.6992;70.6583;55.5675;50.186;45.7156;41.6313;37.517;36.032;34.4175;32.5533;29.7946;27.6515;23.8857;19.5921;13.421;11.6475;9.4556;
MAgPIE;RCPref_SSP1p_NOBIOD;EUR;Emissions|N2O|Land Use|Agriculture|Cropland Soils;kt N2O/yr;570.5265;553.7921;538.5151;514.1336;491.4978;462.357;441.8013;423.627;413.4111;403.6712;392.6536;386.4505;380.3329;374.8015;370.7019;364.7546;360.4102;353.0498;343.8981;324.6685;
MAgPIE;RCPref_SSP1p_NOBIOD;EUR;Emissions|N2O|Land Use|Agriculture|Pasture;kt N2O/yr;95.4079;87.742;78.3989;67.8075;53.5695;43.8471;44.355;44.4602;44.3284;44.0949;43.7474;43.4246;43.1796;41.7143;41.5797;38.3684;33.7623;24.1259;23.9331;22.5988;
MAgPIE;RCPref_SSP1p_NOBIOD;EUR;Emissions|N2O|Land Use|Forest Burning;kt N2O/yr;1.4158;1.4222;1.4338;1.5766;1.6564;1.7208;1.7375;1.7439;1.7439;5.4615;25.5654;12.634;14.2089;11.0309;1.7468;1.7473;1.7479;1.7694;1.8038;1.8514;
MAgPIE;RCPref_SSP1p_NOBIOD;EUR;Emissions|N2O|Land Use|Savannah Burning;kt N2O/yr;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
MAgPIE;RCPref_SSP1p_NOBIOD;EUR;Fertilizer Use|Nitrogen;Tg N/yr;13.481;11.8198;12.8758;12.0936;11.8704;11.4357;10.6678;9.8442;9.2367;8.6191;8.0011;7.5589;7.1222;6.846;6.5296;6.4441;6.5837;7.2729;6.8949;6.3139;
MAgPIE;RCPref_SSP1p_NOBIOD;EUR;Food Energy Supply;EJ/yr;3.1651;3.2683;3.3631;3.4088;3.3387;3.172;3.0169;2.921;2.8703;2.8431;2.8492;2.849;2.8408;2.8267;2.8082;2.7859;2.76;2.7301;2.6958;2.6557;
MAgPIE;RCPref_SSP1p_NOBIOD;EUR;Food Energy Supply|Crops;EJ/yr;2.3078;2.3901;2.4689;2.534;2.5587;2.531;2.4839;2.4488;2.4287;2.4166;2.4218;2.4217;2.4147;2.4027;2.387;2.368;2.346;2.3205;2.2914;2.2573;
MAgPIE;RCPref_SSP1p_NOBIOD;EUR;Food Energy Supply|Crops|Per Capita;kcal/cap/day;2523.7458;2548.93;2577.6113;2600.7232;2586.2764;2525.3798;2452.0791;2396.2018;2360.1061;2337.5;2337.5;2337.5;2337.5;2337.5;2337.5;2337.5;2337.5;2337.5;2337.5;2337.5;
MAgPIE;RCPref_SSP1p_NOBIOD;EUR;Food Energy Supply|Livestock;EJ/yr;0.8573;0.8783;0.8942;0.8748;0.7799;0.6411;0.533;0.4722;0.4416;0.4265;0.4274;0.4274;0.4261;0.424;0.4212;0.4179;0.414;0.4095;0.4044;0.3984;
MAgPIE;RCPref_SSP1p_NOBIOD;EUR;Food Energy Supply|Livestock|Per Capita;kcal/cap/day;937.5197;936.6361;933.5489;897.7861;788.3537;639.6488;526.2007;462.0397;429.16;412.5;412.5;412.5;412.5;412.5;412.5;412.5;412.5;412.5;412.5;412.5;
MAgPIE;RCPref_SSP1p_NOBIOD;EUR;Food Energy Supply|Per Capita;kcal/cap/day;3461.2655;3485.5661;3511.1602;3498.5092;3374.6301;3165.0285;2978.2798;2858.2415;2789.266;2750;2750;2750;2750;2750;2750;2750;2750;2750;2750;2750;
MAgPIE;RCPref_SSP1p_NOBIOD;EUR;GDP per capita|MER;US$2005/cap/yr;25093.6465;25658.6004;26794.4082;28379.8355;29810.3942;31260.8996;32816.941;34539.9607;36310.0019;38078.5768;39919.9901;41942.7926;44118.2032;46323.3689;48463.3598;50567.385;52630.3906;54677.8255;56729.6451;58800.5115;
MAgPIE;RCPref_SSP1p_NOBIOD;EUR;GDP|MER;billion US$2005/yr;15.0257;15.7543;16.8055;18.107;19.312;20.5152;21.7674;23.1137;24.4667;25.7784;27.0829;28.4535;29.8426;31.1792;32.4063;33.5442;34.5888;35.5439;36.4144;37.1825;
MAgPIE;RCPref_SSP1p_NOBIOD;EUR;Land Cover;million ha;588.9694;588.9694;588.9694;588.9694;588.9694;588.9694;588.9694;588.9694;588.9694;588.9694;588.9694;588.9694;588.9694;588.9694;588.9694;588.9694;588.9694;588.9694;588.9694;588.9694;
MAgPIE;RCPref_SSP1p_NOBIOD;EUR;Land Cover|Built-up Area;million ha;26.2062;26.2062;26.2062;26.2062;26.2062;26.2062;26.2062;26.2062;26.2062;26.2062;26.2062;26.2062;26.2062;26.2062;26.2062;26.2062;26.2062;26.2062;26.2062;26.2062;
MAgPIE;RCPref_SSP1p_NOBIOD;EUR;Land Cover|Cropland;million ha;140.8928;139.3106;136.4784;129.1312;121.3905;112.2209;108.1158;106.5577;106.5566;106.555;106.5546;106.5542;106.5538;106.5534;106.5531;106.4132;106.2834;101.0086;98.1761;92.5804;
